point_id,from,to,volume,coverage,name,lat,lon
17684V2460285,2026-05-07 02:00:00+02:00,2026-05-07 03:00:00+02:00,47,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 03:00:00+02:00,2026-05-07 04:00:00+02:00,44,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 04:00:00+02:00,2026-05-07 05:00:00+02:00,61,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 05:00:00+02:00,2026-05-07 06:00:00+02:00,115,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 06:00:00+02:00,2026-05-07 07:00:00+02:00,290,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 07:00:00+02:00,2026-05-07 08:00:00+02:00,430,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 08:00:00+02:00,2026-05-07 09:00:00+02:00,497,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 09:00:00+02:00,2026-05-07 10:00:00+02:00,474,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 10:00:00+02:00,2026-05-07 11:00:00+02:00,481,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 11:00:00+02:00,2026-05-07 12:00:00+02:00,533,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 12:00:00+02:00,2026-05-07 13:00:00+02:00,519,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 13:00:00+02:00,2026-05-07 14:00:00+02:00,553,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 14:00:00+02:00,2026-05-07 15:00:00+02:00,552,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 15:00:00+02:00,2026-05-07 16:00:00+02:00,473,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 16:00:00+02:00,2026-05-07 17:00:00+02:00,486,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 17:00:00+02:00,2026-05-07 18:00:00+02:00,497,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 18:00:00+02:00,2026-05-07 19:00:00+02:00,470,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 19:00:00+02:00,2026-05-07 20:00:00+02:00,493,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 20:00:00+02:00,2026-05-07 21:00:00+02:00,366,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 21:00:00+02:00,2026-05-07 22:00:00+02:00,423,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 22:00:00+02:00,2026-05-07 23:00:00+02:00,336,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-07 23:00:00+02:00,2026-05-08 00:00:00+02:00,289,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 00:00:00+02:00,2026-05-08 01:00:00+02:00,229,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 01:00:00+02:00,2026-05-08 02:00:00+02:00,109,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 02:00:00+02:00,2026-05-08 03:00:00+02:00,72,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 03:00:00+02:00,2026-05-08 04:00:00+02:00,47,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 04:00:00+02:00,2026-05-08 05:00:00+02:00,87,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 05:00:00+02:00,2026-05-08 06:00:00+02:00,149,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 06:00:00+02:00,2026-05-08 07:00:00+02:00,258,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 07:00:00+02:00,2026-05-08 08:00:00+02:00,435,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-05-08 08:00:00+02:00,2026-05-08 09:00:00+02:00,519,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
