point_id,name,lat,lon,from,to,volume,coverage
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T05:00:00+02:00,2026-05-10T06:00:00+02:00,77,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T06:00:00+02:00,2026-05-10T07:00:00+02:00,115,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T07:00:00+02:00,2026-05-10T08:00:00+02:00,300,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T08:00:00+02:00,2026-05-10T09:00:00+02:00,524,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T09:00:00+02:00,2026-05-10T10:00:00+02:00,802,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T10:00:00+02:00,2026-05-10T11:00:00+02:00,1374,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T11:00:00+02:00,2026-05-10T12:00:00+02:00,1923,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T12:00:00+02:00,2026-05-10T13:00:00+02:00,2197,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T13:00:00+02:00,2026-05-10T14:00:00+02:00,2310,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T14:00:00+02:00,2026-05-10T15:00:00+02:00,2503,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T15:00:00+02:00,2026-05-10T16:00:00+02:00,2321,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T16:00:00+02:00,2026-05-10T17:00:00+02:00,2337,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T17:00:00+02:00,2026-05-10T18:00:00+02:00,2147,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T18:00:00+02:00,2026-05-10T19:00:00+02:00,2082,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T19:00:00+02:00,2026-05-10T20:00:00+02:00,1825,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T20:00:00+02:00,2026-05-10T21:00:00+02:00,1631,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T21:00:00+02:00,2026-05-10T22:00:00+02:00,1138,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T22:00:00+02:00,2026-05-10T23:00:00+02:00,630,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-10T23:00:00+02:00,2026-05-11T00:00:00+02:00,294,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T00:00:00+02:00,2026-05-11T01:00:00+02:00,119,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T01:00:00+02:00,2026-05-11T02:00:00+02:00,57,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T02:00:00+02:00,2026-05-11T03:00:00+02:00,48,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T03:00:00+02:00,2026-05-11T04:00:00+02:00,59,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T04:00:00+02:00,2026-05-11T05:00:00+02:00,91,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T05:00:00+02:00,2026-05-11T06:00:00+02:00,440,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T06:00:00+02:00,2026-05-11T07:00:00+02:00,1991,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T07:00:00+02:00,2026-05-11T08:00:00+02:00,3436,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T08:00:00+02:00,2026-05-11T09:00:00+02:00,3649,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T09:00:00+02:00,2026-05-11T10:00:00+02:00,2721,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T10:00:00+02:00,2026-05-11T11:00:00+02:00,2035,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T11:00:00+02:00,2026-05-11T12:00:00+02:00,2129,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T12:00:00+02:00,2026-05-11T13:00:00+02:00,2069,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T13:00:00+02:00,2026-05-11T14:00:00+02:00,2294,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T14:00:00+02:00,2026-05-11T15:00:00+02:00,2890,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T15:00:00+02:00,2026-05-11T16:00:00+02:00,3444,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T16:00:00+02:00,2026-05-11T17:00:00+02:00,3401,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T17:00:00+02:00,2026-05-11T18:00:00+02:00,2728,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T18:00:00+02:00,2026-05-11T19:00:00+02:00,1866,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T19:00:00+02:00,2026-05-11T20:00:00+02:00,1503,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T20:00:00+02:00,2026-05-11T21:00:00+02:00,1251,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T21:00:00+02:00,2026-05-11T22:00:00+02:00,966,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T22:00:00+02:00,2026-05-11T23:00:00+02:00,551,100.0
99000V625405,Smestad Tunnell,59.939456,10.689073,2026-05-11T23:00:00+02:00,2026-05-12T00:00:00+02:00,274,100.0
