point_id,name,lat,lon,from,to,volume,coverage
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-24T19:00:00+01:00,2024-02-24T20:00:00+01:00,244,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-24T20:00:00+01:00,2024-02-24T21:00:00+01:00,179,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-24T21:00:00+01:00,2024-02-24T22:00:00+01:00,147,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-24T22:00:00+01:00,2024-02-24T23:00:00+01:00,129,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-24T23:00:00+01:00,2024-02-25T00:00:00+01:00,144,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T00:00:00+01:00,2024-02-25T01:00:00+01:00,103,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T01:00:00+01:00,2024-02-25T02:00:00+01:00,85,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T02:00:00+01:00,2024-02-25T03:00:00+01:00,74,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T03:00:00+01:00,2024-02-25T04:00:00+01:00,72,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T04:00:00+01:00,2024-02-25T05:00:00+01:00,39,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T05:00:00+01:00,2024-02-25T06:00:00+01:00,34,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T06:00:00+01:00,2024-02-25T07:00:00+01:00,22,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T07:00:00+01:00,2024-02-25T08:00:00+01:00,41,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T08:00:00+01:00,2024-02-25T09:00:00+01:00,54,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T09:00:00+01:00,2024-02-25T10:00:00+01:00,93,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T10:00:00+01:00,2024-02-25T11:00:00+01:00,161,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T11:00:00+01:00,2024-02-25T12:00:00+01:00,198,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T12:00:00+01:00,2024-02-25T13:00:00+01:00,262,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T13:00:00+01:00,2024-02-25T14:00:00+01:00,314,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T14:00:00+01:00,2024-02-25T15:00:00+01:00,370,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T15:00:00+01:00,2024-02-25T16:00:00+01:00,399,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T16:00:00+01:00,2024-02-25T17:00:00+01:00,384,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T17:00:00+01:00,2024-02-25T18:00:00+01:00,352,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T18:00:00+01:00,2024-02-25T19:00:00+01:00,323,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T19:00:00+01:00,2024-02-25T20:00:00+01:00,314,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T20:00:00+01:00,2024-02-25T21:00:00+01:00,253,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T21:00:00+01:00,2024-02-25T22:00:00+01:00,168,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T22:00:00+01:00,2024-02-25T23:00:00+01:00,121,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-25T23:00:00+01:00,2024-02-26T00:00:00+01:00,56,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T00:00:00+01:00,2024-02-26T01:00:00+01:00,35,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T01:00:00+01:00,2024-02-26T02:00:00+01:00,32,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T02:00:00+01:00,2024-02-26T03:00:00+01:00,15,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T03:00:00+01:00,2024-02-26T04:00:00+01:00,14,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T04:00:00+01:00,2024-02-26T05:00:00+01:00,27,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T05:00:00+01:00,2024-02-26T06:00:00+01:00,69,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T06:00:00+01:00,2024-02-26T07:00:00+01:00,226,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T07:00:00+01:00,2024-02-26T08:00:00+01:00,333,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T08:00:00+01:00,2024-02-26T09:00:00+01:00,377,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T09:00:00+01:00,2024-02-26T10:00:00+01:00,377,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T10:00:00+01:00,2024-02-26T11:00:00+01:00,406,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T11:00:00+01:00,2024-02-26T12:00:00+01:00,447,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T12:00:00+01:00,2024-02-26T13:00:00+01:00,430,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T13:00:00+01:00,2024-02-26T14:00:00+01:00,429,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T14:00:00+01:00,2024-02-26T15:00:00+01:00,481,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T15:00:00+01:00,2024-02-26T16:00:00+01:00,511,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T16:00:00+01:00,2024-02-26T17:00:00+01:00,404,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T17:00:00+01:00,2024-02-26T18:00:00+01:00,460,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T18:00:00+01:00,2024-02-26T19:00:00+01:00,426,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T19:00:00+01:00,2024-02-26T20:00:00+01:00,380,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T20:00:00+01:00,2024-02-26T21:00:00+01:00,278,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T21:00:00+01:00,2024-02-26T22:00:00+01:00,185,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T22:00:00+01:00,2024-02-26T23:00:00+01:00,150,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-26T23:00:00+01:00,2024-02-27T00:00:00+01:00,76,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T00:00:00+01:00,2024-02-27T01:00:00+01:00,42,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T01:00:00+01:00,2024-02-27T02:00:00+01:00,40,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T02:00:00+01:00,2024-02-27T03:00:00+01:00,29,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T03:00:00+01:00,2024-02-27T04:00:00+01:00,16,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T04:00:00+01:00,2024-02-27T05:00:00+01:00,30,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T05:00:00+01:00,2024-02-27T06:00:00+01:00,62,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T06:00:00+01:00,2024-02-27T07:00:00+01:00,236,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T07:00:00+01:00,2024-02-27T08:00:00+01:00,328,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T08:00:00+01:00,2024-02-27T09:00:00+01:00,391,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T09:00:00+01:00,2024-02-27T10:00:00+01:00,411,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T10:00:00+01:00,2024-02-27T11:00:00+01:00,395,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T11:00:00+01:00,2024-02-27T12:00:00+01:00,402,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T12:00:00+01:00,2024-02-27T13:00:00+01:00,443,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T13:00:00+01:00,2024-02-27T14:00:00+01:00,491,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T14:00:00+01:00,2024-02-27T15:00:00+01:00,516,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T15:00:00+01:00,2024-02-27T16:00:00+01:00,561,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T16:00:00+01:00,2024-02-27T17:00:00+01:00,487,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T17:00:00+01:00,2024-02-27T18:00:00+01:00,469,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T18:00:00+01:00,2024-02-27T19:00:00+01:00,437,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T19:00:00+01:00,2024-02-27T20:00:00+01:00,393,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T20:00:00+01:00,2024-02-27T21:00:00+01:00,284,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T21:00:00+01:00,2024-02-27T22:00:00+01:00,228,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T22:00:00+01:00,2024-02-27T23:00:00+01:00,151,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-27T23:00:00+01:00,2024-02-28T00:00:00+01:00,74,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T00:00:00+01:00,2024-02-28T01:00:00+01:00,36,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T01:00:00+01:00,2024-02-28T02:00:00+01:00,36,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T02:00:00+01:00,2024-02-28T03:00:00+01:00,11,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T03:00:00+01:00,2024-02-28T04:00:00+01:00,15,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T04:00:00+01:00,2024-02-28T05:00:00+01:00,32,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T05:00:00+01:00,2024-02-28T06:00:00+01:00,61,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T06:00:00+01:00,2024-02-28T07:00:00+01:00,217,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T07:00:00+01:00,2024-02-28T08:00:00+01:00,324,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T08:00:00+01:00,2024-02-28T09:00:00+01:00,372,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T09:00:00+01:00,2024-02-28T10:00:00+01:00,403,100.0
44290V625250,påkjøringsrampa fra Ryen rundkjøringen vestover,59.895616,10.807349,2024-02-28T10:00:00+01:00,2024-02-28T11:00:00+01:00,410,100.0
