point_id,from,to,volume,coverage,name,lat,lon
17684V2460285,2026-04-12 14:00:00+02:00,2026-04-12 15:00:00+02:00,477,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-12 15:00:00+02:00,2026-04-12 16:00:00+02:00,538,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-12 16:00:00+02:00,2026-04-12 17:00:00+02:00,498,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-12 17:00:00+02:00,2026-04-12 18:00:00+02:00,439,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-12 18:00:00+02:00,2026-04-12 19:00:00+02:00,445,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-12 19:00:00+02:00,2026-04-12 20:00:00+02:00,414,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-12 20:00:00+02:00,2026-04-12 21:00:00+02:00,368,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-12 21:00:00+02:00,2026-04-12 22:00:00+02:00,306,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-12 22:00:00+02:00,2026-04-12 23:00:00+02:00,222,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-12 23:00:00+02:00,2026-04-13 00:00:00+02:00,200,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 00:00:00+02:00,2026-04-13 01:00:00+02:00,104,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 01:00:00+02:00,2026-04-13 02:00:00+02:00,67,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 02:00:00+02:00,2026-04-13 03:00:00+02:00,19,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 03:00:00+02:00,2026-04-13 04:00:00+02:00,25,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 04:00:00+02:00,2026-04-13 05:00:00+02:00,54,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 05:00:00+02:00,2026-04-13 06:00:00+02:00,136,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 06:00:00+02:00,2026-04-13 07:00:00+02:00,337,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 07:00:00+02:00,2026-04-13 08:00:00+02:00,482,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 08:00:00+02:00,2026-04-13 09:00:00+02:00,503,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 09:00:00+02:00,2026-04-13 10:00:00+02:00,534,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 10:00:00+02:00,2026-04-13 11:00:00+02:00,417,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 11:00:00+02:00,2026-04-13 12:00:00+02:00,411,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 12:00:00+02:00,2026-04-13 13:00:00+02:00,459,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 13:00:00+02:00,2026-04-13 14:00:00+02:00,488,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 14:00:00+02:00,2026-04-13 15:00:00+02:00,459,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 15:00:00+02:00,2026-04-13 16:00:00+02:00,453,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 16:00:00+02:00,2026-04-13 17:00:00+02:00,422,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 17:00:00+02:00,2026-04-13 18:00:00+02:00,467,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 18:00:00+02:00,2026-04-13 19:00:00+02:00,344,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 19:00:00+02:00,2026-04-13 20:00:00+02:00,313,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 20:00:00+02:00,2026-04-13 21:00:00+02:00,359,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 21:00:00+02:00,2026-04-13 22:00:00+02:00,275,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 22:00:00+02:00,2026-04-13 23:00:00+02:00,238,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-13 23:00:00+02:00,2026-04-14 00:00:00+02:00,205,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 00:00:00+02:00,2026-04-14 01:00:00+02:00,106,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 01:00:00+02:00,2026-04-14 02:00:00+02:00,49,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 02:00:00+02:00,2026-04-14 03:00:00+02:00,36,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 03:00:00+02:00,2026-04-14 04:00:00+02:00,18,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 04:00:00+02:00,2026-04-14 05:00:00+02:00,54,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 05:00:00+02:00,2026-04-14 06:00:00+02:00,113,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 06:00:00+02:00,2026-04-14 07:00:00+02:00,333,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 07:00:00+02:00,2026-04-14 08:00:00+02:00,456,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 08:00:00+02:00,2026-04-14 09:00:00+02:00,500,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 09:00:00+02:00,2026-04-14 10:00:00+02:00,505,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 10:00:00+02:00,2026-04-14 11:00:00+02:00,432,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 11:00:00+02:00,2026-04-14 12:00:00+02:00,469,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 12:00:00+02:00,2026-04-14 13:00:00+02:00,467,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 13:00:00+02:00,2026-04-14 14:00:00+02:00,422,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 14:00:00+02:00,2026-04-14 15:00:00+02:00,447,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 15:00:00+02:00,2026-04-14 16:00:00+02:00,474,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 16:00:00+02:00,2026-04-14 17:00:00+02:00,495,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 17:00:00+02:00,2026-04-14 18:00:00+02:00,449,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 18:00:00+02:00,2026-04-14 19:00:00+02:00,416,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 19:00:00+02:00,2026-04-14 20:00:00+02:00,291,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 20:00:00+02:00,2026-04-14 21:00:00+02:00,323,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 21:00:00+02:00,2026-04-14 22:00:00+02:00,343,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 22:00:00+02:00,2026-04-14 23:00:00+02:00,319,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-14 23:00:00+02:00,2026-04-15 00:00:00+02:00,157,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 00:00:00+02:00,2026-04-15 01:00:00+02:00,104,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 01:00:00+02:00,2026-04-15 02:00:00+02:00,72,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 02:00:00+02:00,2026-04-15 03:00:00+02:00,38,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 03:00:00+02:00,2026-04-15 04:00:00+02:00,29,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 04:00:00+02:00,2026-04-15 05:00:00+02:00,62,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 05:00:00+02:00,2026-04-15 06:00:00+02:00,137,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 06:00:00+02:00,2026-04-15 07:00:00+02:00,314,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 07:00:00+02:00,2026-04-15 08:00:00+02:00,471,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 08:00:00+02:00,2026-04-15 09:00:00+02:00,520,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 09:00:00+02:00,2026-04-15 10:00:00+02:00,490,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 10:00:00+02:00,2026-04-15 11:00:00+02:00,392,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 11:00:00+02:00,2026-04-15 12:00:00+02:00,466,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 12:00:00+02:00,2026-04-15 13:00:00+02:00,478,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 13:00:00+02:00,2026-04-15 14:00:00+02:00,437,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 14:00:00+02:00,2026-04-15 15:00:00+02:00,407,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 15:00:00+02:00,2026-04-15 16:00:00+02:00,484,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 16:00:00+02:00,2026-04-15 17:00:00+02:00,494,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 17:00:00+02:00,2026-04-15 18:00:00+02:00,497,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 18:00:00+02:00,2026-04-15 19:00:00+02:00,478,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 19:00:00+02:00,2026-04-15 20:00:00+02:00,393,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 20:00:00+02:00,2026-04-15 21:00:00+02:00,341,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 21:00:00+02:00,2026-04-15 22:00:00+02:00,314,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 22:00:00+02:00,2026-04-15 23:00:00+02:00,278,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-15 23:00:00+02:00,2026-04-16 00:00:00+02:00,289,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-16 00:00:00+02:00,2026-04-16 01:00:00+02:00,149,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
17684V2460285,2026-04-16 01:00:00+02:00,2026-04-16 02:00:00+02:00,74,100.0,Dr. Eufemias Gt. Vestgående Datter,59.908734,10.754618
03375V625405,2026-04-11 22:00:00+02:00,2026-04-11 23:00:00+02:00,1457,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-11 23:00:00+02:00,2026-04-12 00:00:00+02:00,1094,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 00:00:00+02:00,2026-04-12 01:00:00+02:00,862,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 01:00:00+02:00,2026-04-12 02:00:00+02:00,583,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 02:00:00+02:00,2026-04-12 03:00:00+02:00,316,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 03:00:00+02:00,2026-04-12 04:00:00+02:00,261,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 04:00:00+02:00,2026-04-12 05:00:00+02:00,224,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 05:00:00+02:00,2026-04-12 06:00:00+02:00,183,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 06:00:00+02:00,2026-04-12 07:00:00+02:00,205,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 07:00:00+02:00,2026-04-12 08:00:00+02:00,514,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 08:00:00+02:00,2026-04-12 09:00:00+02:00,718,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 09:00:00+02:00,2026-04-12 10:00:00+02:00,1105,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 10:00:00+02:00,2026-04-12 11:00:00+02:00,1760,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 11:00:00+02:00,2026-04-12 12:00:00+02:00,2384,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 12:00:00+02:00,2026-04-12 13:00:00+02:00,3066,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 13:00:00+02:00,2026-04-12 14:00:00+02:00,3479,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 14:00:00+02:00,2026-04-12 15:00:00+02:00,3452,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 15:00:00+02:00,2026-04-12 16:00:00+02:00,3525,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 16:00:00+02:00,2026-04-12 17:00:00+02:00,3291,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 17:00:00+02:00,2026-04-12 18:00:00+02:00,2970,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 18:00:00+02:00,2026-04-12 19:00:00+02:00,2588,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 19:00:00+02:00,2026-04-12 20:00:00+02:00,2447,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 20:00:00+02:00,2026-04-12 21:00:00+02:00,2079,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 21:00:00+02:00,2026-04-12 22:00:00+02:00,1569,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 22:00:00+02:00,2026-04-12 23:00:00+02:00,1046,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-12 23:00:00+02:00,2026-04-13 00:00:00+02:00,485,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 00:00:00+02:00,2026-04-13 01:00:00+02:00,254,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 01:00:00+02:00,2026-04-13 02:00:00+02:00,180,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 02:00:00+02:00,2026-04-13 03:00:00+02:00,94,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 03:00:00+02:00,2026-04-13 04:00:00+02:00,97,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 04:00:00+02:00,2026-04-13 05:00:00+02:00,162,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 05:00:00+02:00,2026-04-13 06:00:00+02:00,585,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 06:00:00+02:00,2026-04-13 07:00:00+02:00,2578,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 07:00:00+02:00,2026-04-13 08:00:00+02:00,4212,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 08:00:00+02:00,2026-04-13 09:00:00+02:00,4086,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 09:00:00+02:00,2026-04-13 10:00:00+02:00,3508,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 10:00:00+02:00,2026-04-13 11:00:00+02:00,3049,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 11:00:00+02:00,2026-04-13 12:00:00+02:00,3033,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 12:00:00+02:00,2026-04-13 13:00:00+02:00,3197,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 13:00:00+02:00,2026-04-13 14:00:00+02:00,3410,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 14:00:00+02:00,2026-04-13 15:00:00+02:00,3957,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 15:00:00+02:00,2026-04-13 16:00:00+02:00,4079,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 16:00:00+02:00,2026-04-13 17:00:00+02:00,3848,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 17:00:00+02:00,2026-04-13 18:00:00+02:00,3165,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 18:00:00+02:00,2026-04-13 19:00:00+02:00,2717,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 19:00:00+02:00,2026-04-13 20:00:00+02:00,2378,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 20:00:00+02:00,2026-04-13 21:00:00+02:00,2121,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 21:00:00+02:00,2026-04-13 22:00:00+02:00,1731,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 22:00:00+02:00,2026-04-13 23:00:00+02:00,1134,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-13 23:00:00+02:00,2026-04-14 00:00:00+02:00,526,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 00:00:00+02:00,2026-04-14 01:00:00+02:00,249,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 01:00:00+02:00,2026-04-14 02:00:00+02:00,184,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 02:00:00+02:00,2026-04-14 03:00:00+02:00,125,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 03:00:00+02:00,2026-04-14 04:00:00+02:00,114,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 04:00:00+02:00,2026-04-14 05:00:00+02:00,165,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 05:00:00+02:00,2026-04-14 06:00:00+02:00,584,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 06:00:00+02:00,2026-04-14 07:00:00+02:00,2631,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 07:00:00+02:00,2026-04-14 08:00:00+02:00,4053,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 08:00:00+02:00,2026-04-14 09:00:00+02:00,3974,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 09:00:00+02:00,2026-04-14 10:00:00+02:00,3293,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 10:00:00+02:00,2026-04-14 11:00:00+02:00,3117,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 11:00:00+02:00,2026-04-14 12:00:00+02:00,3248,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 12:00:00+02:00,2026-04-14 13:00:00+02:00,3221,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 13:00:00+02:00,2026-04-14 14:00:00+02:00,3543,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 14:00:00+02:00,2026-04-14 15:00:00+02:00,4002,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 15:00:00+02:00,2026-04-14 16:00:00+02:00,3830,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 16:00:00+02:00,2026-04-14 17:00:00+02:00,3604,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 17:00:00+02:00,2026-04-14 18:00:00+02:00,3352,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 18:00:00+02:00,2026-04-14 19:00:00+02:00,2919,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 19:00:00+02:00,2026-04-14 20:00:00+02:00,2652,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 20:00:00+02:00,2026-04-14 21:00:00+02:00,2325,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 21:00:00+02:00,2026-04-14 22:00:00+02:00,1844,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 22:00:00+02:00,2026-04-14 23:00:00+02:00,1250,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-14 23:00:00+02:00,2026-04-15 00:00:00+02:00,709,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-15 00:00:00+02:00,2026-04-15 01:00:00+02:00,281,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-15 01:00:00+02:00,2026-04-15 02:00:00+02:00,205,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-15 02:00:00+02:00,2026-04-15 03:00:00+02:00,119,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-15 03:00:00+02:00,2026-04-15 04:00:00+02:00,131,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-15 04:00:00+02:00,2026-04-15 05:00:00+02:00,173,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-15 05:00:00+02:00,2026-04-15 06:00:00+02:00,565,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-15 06:00:00+02:00,2026-04-15 07:00:00+02:00,2577,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-15 07:00:00+02:00,2026-04-15 08:00:00+02:00,3989,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-04-15 08:00:00+02:00,2026-04-15 09:00:00+02:00,3865,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
